Agent_ID,Age,PublicTransport_Jobs,essential_worker,Adherence_to_Intervention,VillTownName,H_Lat,H_Lon,HHID,school_id,WorkPlaceID
4678,31,0,1,0.3,some_village,0.9823858,0.5154856,647,0,49
4679,50,0,0,0.9,some_village,0.6425363,0.44066828,741,0,41
4680,79,1,0,0.5,some_village,0.5638862,0.09869063,1438,0,6
4681,72,0,0,1.0,some_village,0.2154082,0.20199203,449,0,41
4682,5,0,0,0.6,some_village,0.8671835,0.95274687,962,6,0
4683,75,0,0,0.0,some_village,0.44195753,0.57700056,1160,0,10
4684,37,0,0,0.9,some_village,0.40986478,0.8430999,1524,0,6
4685,56,0,0,0.8,some_village,0.2890538,0.19287306,183,0,3
4686,40,0,0,0.8,some_village,0.30691856,0.043314874,2432,0,42
4687,7,1,0,0.7,some_village,0.8776205,0.4304942,1070,8,0
4688,53,0,0,0.6,some_village,0.20448929,0.59398466,1930,0,16
4689,10,0,0,0.9,some_village,0.14306581,0.62180424,1777,9,0
4690,52,1,1,0.7,some_village,0.885456,0.07881099,1105,0,40
4691,23,0,0,1.0,some_village,0.06824249,0.79404145,658,7,0
4692,29,0,0,1.0,some_village,0.05420667,0.904022,1758,7,0
4693,34,0,0,0.8,some_village,0.26451832,0.53959674,1099,0,40
4694,24,1,0,0.5,some_village,0.6723247,0.85634303,246,2,0
4695,62,0,0,0.6,some_village,0.8495716,0.23067522,1066,0,21
4696,78,0,0,0.8,some_village,0.84400636,0.7289466,817,0,18
4697,37,0,0,0.6,some_village,0.30224794,0.5287296,1065,0,4
4698,54,0,0,1.0,some_village,0.11650735,0.08393121,2208,0,11
4699,48,1,0,0.6,some_village,0.23033917,0.6773217,955,0,22
4700,46,0,0,0.9,some_village,0.6975448,0.900117,1369,0,33
4701,61,1,0,0.8,some_village,0.20226574,0.031665325,1023,0,31
4702,71,0,0,0.9,some_village,0.89772,0.57842624,8,0,29
4703,15,0,0,0.8,some_village,0.03490895,0.36397386,1679,2,0
4704,66,0,1,0.7,some_village,0.123087525,0.45628482,2494,0,6
4705,26,1,0,0.7,some_village,0.6596231,0.10569978,2279,8,0
4706,70,1,0,0.7,some_village,0.34972477,0.014266789,532,0,45
4707,49,1,0,0.5,some_village,0.72548854,0.84945,347,0,45
4708,65,0,0,0.7,some_village,0.87939835,0.2912137,814,0,47
4709,31,1,0,0.4,some_village,0.421785,0.14869589,1056,0,1
4710,47,0,0,0.8,some_village,0.0037508607,0.111705005,604,0,42
4711,27,0,0,0.6,some_village,0.10801709,0.40663266,1999,6,0
4712,68,1,1,0.7,some_village,0.7506785,0.5136928,2480,0,27
4713,53,0,0,0.9,some_village,0.39260852,0.304856,891,0,26
4714,69,1,0,0.8,some_village,0.6230764,0.7721762,1886,0,47
4715,21,0,0,0.9,some_village,0.6297383,0.09953737,1004,4,0
4716,33,0,0,0.7,some_village,0.42197037,0.6002823,578,0,23
4717,63,0,0,0.9,some_village,0.91907996,0.95382667,1413,0,23
4718,59,0,0,0.8,some_village,0.076779544,0.57964003,639,0,1
4719,31,1,0,0.9,some_village,0.38508952,0.45795798,2425,0,22
4720,58,0,0,0.7,some_village,0.50269186,0.07608342,919,0,19
4721,30,0,0,0.6,some_village,0.31887323,0.25303435,1097,0,26
4722,59,1,1,0.8,some_village,0.5768788,0.7257473,1206,0,6
4723,15,0,0,0.1,some_village,0.15898561,0.98028374,1211,5,0
4724,47,0,0,0.6,some_village,0.92352015,0.5122673,1883,0,36
4725,23,0,0,0.6,some_village,0.92171836,0.7538535,1108,4,0
4726,39,1,0,0.6,some_village,0.64573747,0.7688239,1999,0,16
4727,58,0,0,0.6,some_village,0.9616818,0.37435812,1960,0,22
4728,13,0,0,0.8,some_village,0.60933733,0.4623161,1027,3,0
4729,56,1,0,0.1,some_village,0.9792082,0.9740334,1890,0,25
4730,52,0,0,1.0,some_village,0.19658488,0.7415388,1682,0,4
4731,52,1,1,0.9,some_village,0.76539,0.89525664,1951,0,43
4732,78,0,0,0.8,some_village,0.59314007,0.9959417,2218,0,11
4733,20,0,0,0.6,some_village,0.95132786,0.81289524,1095,2,0
4734,58,1,1,0.7,some_village,0.36600775,0.83083457,59,0,39
4735,20,1,0,0.9,some_village,0.7306395,0.68417925,1483,5,0
4736,64,0,0,0.2,some_village,0.4793555,0.76983607,782,0,33
4737,79,0,0,0.6,some_village,0.28811663,0.20856631,867,0,25
4738,43,0,0,0.9,some_village,0.89326626,0.0978933,969,0,25
4739,54,0,0,1.0,some_village,0.024311125,0.86278343,2269,0,4
4740,72,0,1,0.7,some_village,0.018550396,0.50770575,421,0,23
4741,64,1,0,0.5,some_village,0.6779847,0.47398978,2091,0,21
4742,41,0,0,0.9,some_village,0.19934642,0.5860319,1659,0,40
4743,79,0,0,0.7,some_village,0.14969343,0.50447285,2130,0,5
4744,48,0,0,0.9,some_village,0.8828607,0.69528675,2147,0,11
4745,66,0,0,0.3,some_village,0.496166,0.17079425,1550,0,8
4746,71,1,0,0.9,some_village,0.4121157,0.16193193,114,0,27
4747,21,0,0,0.9,some_village,0.8125972,0.09540737,514,1,0
4748,13,0,0,1.0,some_village,0.29277325,0.7780359,500,10,0
4749,74,0,0,0.4,some_village,0.94631225,0.064065695,2156,0,42
4750,28,0,0,0.6,some_village,0.6610079,0.56457627,1374,5,0
4751,60,1,0,0.6,some_village,0.04270178,0.87328815,1483,0,18
4752,5,0,0,0.9,some_village,0.43706477,0.44971728,1079,4,0
4753,76,0,0,0.8,some_village,0.5677788,0.6442981,1430,0,39
4754,62,0,0,0.7,some_village,0.42060572,0.5312552,640,0,19
4755,18,1,0,0.5,some_village,0.78682405,0.73851043,1707,3,0
4756,52,0,0,0.8,some_village,0.4761957,0.4891237,1041,0,39
4757,22,0,0,0.5,some_village,0.49574208,0.6034732,1762,8,0
4758,65,0,1,0.6,some_village,0.7174608,0.1437465,64,0,5
4759,72,0,1,0.9,some_village,0.7019229,0.77688104,158,0,7
4760,30,0,1,0.8,some_village,0.4012047,0.45964175,1257,0,44
4761,19,0,0,0.9,some_village,0.14541328,0.6216533,1967,9,0
4762,61,0,0,0.9,some_village,0.79341227,0.5272637,994,0,3
4763,57,0,1,0.8,some_village,0.93410075,0.7630179,1043,0,30
4764,22,1,0,1.0,some_village,0.5628917,0.76312655,330,7,0
4765,38,0,0,0.6,some_village,0.18996483,0.37295455,2438,0,34
4766,18,0,0,1.0,some_village,0.12827355,6.542206E-4,1082,1,0
4767,34,0,0,0.5,some_village,0.21880227,0.78968865,83,0,42
4768,55,1,0,1.0,some_village,0.050920427,0.834715,327,0,35
4769,75,0,0,1.0,some_village,0.6267955,0.15516233,2395,0,32
4770,52,0,1,0.6,some_village,0.6908259,0.86670107,1030,0,27
4771,54,1,0,0.7,some_village,0.0073733926,0.02071935,2407,0,31
4772,40,1,0,1.0,some_village,0.08596724,0.153368,975,0,17
4773,57,0,0,0.8,some_village,0.40918761,0.10853577,282,0,23
4774,36,0,0,0.6,some_village,0.10222334,0.5321252,983,0,49
4775,53,0,0,0.6,some_village,0.898138,0.674255,179,0,11
4776,40,1,0,0.8,some_village,0.19916832,0.78152496,896,0,42
4777,41,0,0,0.7,some_village,0.011917591,0.4132355,2041,0,50
4778,24,1,0,0.8,some_village,0.6877295,0.7681161,2154,1,0
4779,76,0,0,0.2,some_village,0.71898603,0.18467921,1497,0,2
4780,26,1,0,0.8,some_village,0.05648005,0.23345989,1530,4,0
4781,25,1,0,0.6,some_village,0.5587837,0.12118971,2176,5,0
4782,68,1,0,0.9,some_village,0.56338024,0.31915802,895,0,24
4783,73,0,0,0.9,some_village,0.45171922,0.22620368,991,0,8
4784,23,0,0,0.9,some_village,0.2848583,0.86034554,69,4,0
4785,44,0,0,0.6,some_village,0.80697036,0.6658694,745,0,37
4786,74,0,0,0.9,some_village,0.03340262,0.08848834,1248,0,29
4787,44,0,0,0.9,some_village,0.6648533,0.042267203,854,0,35
4788,47,0,0,0.8,some_village,0.055216312,0.50944847,1301,0,23
4789,65,1,1,0.7,some_village,0.9559661,0.51608735,291,0,50
4790,56,0,1,0.5,some_village,0.091834545,0.9504649,609,0,37
4791,47,0,1,0.8,some_village,0.8974003,0.19977385,867,0,44
4792,48,1,0,0.9,some_village,0.15925056,0.31982887,1954,0,36
4793,33,1,0,0.5,some_village,0.75466233,0.5980624,2162,0,5
4794,77,0,1,0.1,some_village,0.15529269,0.92182213,1843,0,26
4795,49,0,0,0.9,some_village,0.873153,0.32199764,2031,0,43
4796,47,0,0,0.6,some_village,0.5661835,0.4262579,1671,0,24
4797,9,1,0,0.7,some_village,0.28696418,0.49793965,2464,5,0
4798,77,1,0,0.7,some_village,0.9527012,0.6269668,1410,0,31
4799,5,0,0,0.8,some_village,0.7763885,0.9331679,1419,9,0
4800,53,1,0,0.7,some_village,0.7894232,0.030574262,1821,0,38
4801,16,0,0,1.0,some_village,0.21548128,0.026570678,2470,5,0
4802,33,0,0,0.3,some_village,0.84440696,0.66675466,2141,0,10
4803,31,1,0,0.9,some_village,0.10395938,0.11716837,2495,0,26
4804,22,0,0,1.0,some_village,0.93759364,0.97336143,785,2,0
4805,23,0,0,1.0,some_village,0.53259784,0.47126746,162,7,0
4806,50,1,0,0.5,some_village,0.3111018,0.5273809,1877,0,15
4807,42,1,0,0.8,some_village,0.7242202,0.75846744,2421,0,17
4808,44,0,0,1.0,some_village,0.4872837,0.8164671,151,0,11
4809,62,1,0,0.9,some_village,0.19413602,0.44467556,669,0,1
4810,62,0,0,0.8,some_village,0.71783215,0.30223674,1263,0,29
4811,9,0,0,0.7,some_village,0.86658746,0.9085452,1026,5,0
4812,78,0,0,1.0,some_village,0.5110616,0.6662079,864,0,15
4813,72,0,0,0.9,some_village,0.058136225,0.69931626,189,0,12
4814,31,0,0,0.7,some_village,0.26857364,0.95967513,1986,0,36
4815,42,1,0,0.9,some_village,0.84629077,0.9008214,1913,0,21
4816,51,0,0,0.8,some_village,0.3548267,0.548778,7,0,29
4817,29,0,0,0.4,some_village,0.43228424,0.7793861,1310,9,0
4818,66,0,0,1.0,some_village,0.15946394,0.6663411,2000,0,33
4819,14,0,0,0.8,some_village,0.039461732,0.7134433,2391,1,0
4820,47,0,0,0.7,some_village,0.024828315,0.6770068,2257,0,43
4821,10,0,0,0.7,some_village,0.8210363,0.77035755,1811,2,0
4822,61,0,1,0.7,some_village,0.74059933,0.8859652,1085,0,36
4823,36,0,0,0.8,some_village,0.26547527,0.80531317,307,0,31
4824,68,0,0,0.9,some_village,0.6479983,0.55356205,624,0,27
4825,44,1,0,0.6,some_village,0.8598994,0.25155443,1611,0,41
4826,39,0,0,0.7,some_village,0.02831304,0.9670893,387,0,41
4827,18,0,0,0.6,some_village,0.32403332,0.8026541,1955,1,0
4828,10,0,0,0.6,some_village,0.5342086,0.7448347,1320,1,0
4829,7,0,0,0.3,some_village,0.5175723,0.8218329,213,1,0
4830,36,1,0,0.6,some_village,0.3506279,0.69265074,2394,0,25
4831,15,0,0,0.9,some_village,0.5748107,0.50361973,672,8,0
4832,47,1,0,0.6,some_village,0.11699557,0.22666454,503,0,44
4833,75,0,0,0.8,some_village,0.7222294,0.7008045,2133,0,5
4834,25,0,0,1.0,some_village,0.7757792,0.032417774,2111,4,0
4835,51,1,0,0.5,some_village,0.86801946,0.30473417,367,0,50
4836,49,1,1,0.9,some_village,0.43379867,0.3278957,2033,0,31
4837,79,0,1,0.8,some_village,0.62864953,0.3215769,1386,0,44
4838,9,0,0,0.7,some_village,0.5848463,0.3024255,1876,8,0
4839,30,0,0,0.7,some_village,0.005007744,0.16435277,489,0,7
4840,46,0,0,0.8,some_village,0.4462675,0.03867942,1772,0,18
4841,67,0,1,0.6,some_village,0.91570455,0.09162122,1873,0,23
4842,46,0,0,0.8,some_village,0.51263213,0.13945264,1023,0,32
4843,14,0,0,0.9,some_village,0.049868822,0.07293844,1238,2,0
4844,43,1,0,0.6,some_village,0.63619083,0.92898935,751,0,36
4845,65,0,0,0.9,some_village,0.13920295,0.25213063,1652,0,33
4846,29,0,0,1.0,some_village,0.6488919,0.7640564,1596,6,0
4847,31,1,0,0.8,some_village,0.8269376,0.23805869,149,0,18
4848,43,0,1,1.0,some_village,0.8905667,0.7459912,203,0,26
4849,26,1,0,0.8,some_village,0.06764603,0.4830523,192,10,0
4850,8,0,0,0.9,some_village,0.14662433,0.9732976,893,8,0
4851,77,0,0,0.9,some_village,0.64714324,0.7643797,924,0,39
4852,70,0,0,0.5,some_village,0.093806505,0.581189,759,0,26
4853,56,0,0,0.8,some_village,0.9457737,0.012313902,1448,0,31
4854,38,1,1,0.5,some_village,0.5062248,0.55252695,337,0,28
4855,49,0,0,0.8,some_village,0.50925905,0.34057683,1071,0,12
4856,32,1,0,0.6,some_village,0.77777886,0.97173,1073,0,9
4857,22,0,0,0.8,some_village,0.5290844,0.94143,1027,10,0
4858,65,0,0,0.8,some_village,0.4146936,0.64436,2405,0,10
4859,36,1,0,0.7,some_village,0.19896454,0.2669254,235,0,25
4860,67,1,0,0.7,some_village,0.9364363,0.5853229,2038,0,31
4861,30,0,0,0.8,some_village,0.47747535,0.9860771,1001,0,50
4862,58,1,0,0.7,some_village,0.24461597,0.4775831,398,0,32
4863,53,0,0,0.7,some_village,0.838362,0.53234255,397,0,42
4864,26,1,0,0.9,some_village,0.30004078,0.85594046,1098,5,0
4865,47,1,0,0.7,some_village,0.015756428,0.5389517,1076,0,8
4866,12,0,0,0.8,some_village,0.78103334,0.55802464,1777,5,0
4867,18,0,0,0.6,some_village,0.39728326,0.73880684,1781,4,0
4868,25,0,0,0.9,some_village,0.7054796,0.37830025,1722,6,0
4869,70,0,0,0.8,some_village,0.15097708,0.5270166,1593,0,5
4870,45,0,0,0.3,some_village,0.782359,0.893396,1529,0,24
4871,26,0,0,1.0,some_village,0.14958322,0.21123451,1310,9,0
4872,51,1,0,0.5,some_village,0.15508735,0.03720653,306,0,26
4873,58,0,1,0.9,some_village,0.049705327,0.47162104,2206,0,30
4874,68,1,0,0.5,some_village,0.28142142,0.008358657,531,0,31
4875,55,0,0,0.7,some_village,0.45851672,0.30277997,563,0,3
4876,73,0,0,0.6,some_village,0.19736218,0.4282943,2130,0,48
4877,58,0,0,0.7,some_village,0.67509294,0.09139162,1463,0,22
4878,58,0,0,0.9,some_village,0.22044557,0.8048014,1016,0,26
4879,19,1,0,0.1,some_village,0.0061002374,0.4058423,2416,10,0
4880,73,0,1,0.8,some_village,0.26231033,0.19995648,838,0,33
4881,61,1,0,0.5,some_village,0.8838286,0.7585976,2340,0,5
4882,5,0,0,0.9,some_village,0.75194246,0.7590009,928,5,0
4883,26,0,0,0.6,some_village,0.5995455,0.0062553883,1527,1,0
4884,40,0,0,0.9,some_village,0.7903811,0.15283418,955,0,28
4885,34,1,0,0.9,some_village,0.3167318,0.07123101,2171,0,42
4886,47,0,0,0.6,some_village,0.2438212,0.25088388,1972,0,11
4887,38,0,1,0.9,some_village,0.009074748,0.62531954,1486,0,22
4888,46,0,0,0.6,some_village,0.3854342,0.96772176,2226,0,43
4889,11,0,0,0.5,some_village,0.7148798,0.15262777,1594,7,0
4890,73,0,0,0.9,some_village,0.4465534,0.57920253,41,0,30
4891,49,1,0,1.0,some_village,0.036880672,0.86958426,2247,0,49
4892,37,0,0,0.6,some_village,0.4079228,0.17049211,1943,0,6
4893,70,0,0,0.7,some_village,0.3746007,0.11430061,61,0,23
4894,13,0,0,0.9,some_village,0.35885233,0.99505436,2320,6,0
4895,25,0,0,0.7,some_village,0.34098184,0.11773586,1939,6,0
4896,8,0,0,0.6,some_village,0.6075053,0.5344201,818,8,0
4897,72,1,0,0.6,some_village,0.81950045,0.47250175,350,0,25
4898,54,1,0,0.8,some_village,0.37190467,0.33760422,2261,0,4
4899,72,0,1,1.0,some_village,0.8633433,0.2531677,1175,0,26
4900,57,0,0,0.8,some_village,0.20300066,0.5447195,1673,0,13
4901,67,0,0,0.5,some_village,0.9669811,0.6045549,2493,0,16
4902,61,0,0,0.6,some_village,0.5656994,0.26545566,664,0,28
4903,35,0,0,0.9,some_village,0.09098154,0.41675347,816,0,47
4904,74,0,0,0.1,some_village,0.3765996,0.5853032,1994,0,23
4905,32,0,0,1.0,some_village,0.50225025,0.5994379,2068,0,21
4906,67,1,0,0.6,some_village,0.69852793,0.2557363,1119,0,47
4907,40,1,0,0.5,some_village,0.36923134,0.11644083,2402,0,13
4908,73,1,0,0.6,some_village,0.73738146,0.17962229,1102,0,32
4909,18,1,0,0.6,some_village,0.6113816,0.9944218,760,5,0
4910,30,0,0,0.8,some_village,0.61858594,0.48168123,1855,0,48
4911,39,1,0,0.7,some_village,0.3382151,0.5130918,942,0,30
4912,77,1,0,1.0,some_village,0.607245,0.21533263,2500,0,48
4913,17,0,0,0.8,some_village,0.3591557,0.069888115,541,3,0
4914,56,1,1,0.7,some_village,0.12671399,0.56298965,723,0,37
4915,36,1,0,0.7,some_village,0.71803415,0.3082353,1181,0,35
4916,9,0,0,0.7,some_village,0.4696498,0.59911734,1947,2,0
4917,48,0,0,0.7,some_village,0.21912163,0.867664,477,0,19
4918,18,1,0,0.4,some_village,0.21423566,0.4586684,67,9,0
4919,61,1,0,0.6,some_village,0.7825484,0.96585083,1829,0,17
4920,5,0,0,0.6,some_village,0.78805643,0.9674125,2378,7,0
4921,52,0,0,0.6,some_village,0.12312192,0.038004458,1556,0,11
4922,75,1,0,1.0,some_village,0.91966397,0.7524451,382,0,21
4923,11,0,0,1.0,some_village,0.4824189,0.9543848,2270,1,0
4924,40,0,0,0.8,some_village,0.6202756,0.21519423,166,0,35
4925,37,0,1,0.7,some_village,0.34353596,0.070249975,1256,0,9
4926,26,0,0,0.9,some_village,0.9170795,0.80654573,973,4,0
4927,27,0,0,0.9,some_village,0.70060396,0.7779623,497,10,0
4928,13,0,0,0.7,some_village,0.8831363,0.42016906,1367,8,0
4929,43,1,0,0.8,some_village,0.09529036,0.632545,1056,0,33
4930,7,0,0,0.9,some_village,0.2628649,0.7278015,745,5,0
4931,6,1,0,0.1,some_village,0.41042846,0.8887244,506,6,0
4932,32,0,1,0.5,some_village,0.3619154,0.8227679,252,0,47
4933,66,0,0,1.0,some_village,0.110312164,0.6594906,1962,0,47
4934,75,0,0,0.8,some_village,0.36170363,0.1376642,2084,0,10
4935,7,0,0,0.7,some_village,0.73441076,0.8932948,4,5,0
4936,7,0,0,0.8,some_village,0.08786827,0.47761542,408,9,0
4937,53,0,0,0.6,some_village,0.9806474,0.45590287,435,0,33
4938,71,0,0,0.7,some_village,0.18944931,0.7083447,1444,0,38
4939,53,0,0,0.9,some_village,0.47278595,0.66968626,2395,0,37
4940,77,0,0,0.8,some_village,0.9193849,0.18808585,937,0,7
4941,33,0,0,0.8,some_village,0.38551742,0.84761375,101,0,34
4942,71,0,0,0.9,some_village,0.6751711,0.6997747,2457,0,38
4943,19,0,0,0.6,some_village,0.66332304,0.11857438,1250,2,0
4944,16,1,0,0.7,some_village,0.78100353,0.51458347,176,4,0
4945,35,0,1,0.7,some_village,0.88035214,0.8407043,1741,0,36
4946,75,1,1,0.9,some_village,0.43091732,0.80335426,1852,0,1
4947,33,0,0,0.4,some_village,0.59028995,0.85959953,1070,0,41
4948,54,0,0,0.9,some_village,0.9419649,0.7848039,777,0,1
4949,52,0,0,1.0,some_village,0.85035944,0.22375506,1964,0,28
4950,6,1,0,0.7,some_village,0.15819353,0.37394458,633,5,0
4951,53,1,0,0.6,some_village,0.6899844,0.3617673,2039,0,50
4952,49,0,0,0.7,some_village,0.7006731,0.107797444,2483,0,33
4953,79,0,0,0.7,some_village,0.21981138,0.55128,1632,0,49
4954,8,0,0,0.6,some_village,0.5254039,0.7115639,2042,10,0
4955,19,0,0,0.5,some_village,0.19343281,0.5502293,58,4,0
4956,16,0,0,0.9,some_village,0.14119202,0.68951946,2087,5,0
4957,33,0,0,0.7,some_village,0.22591144,0.93532187,198,0,25
4958,69,1,1,0.6,some_village,0.7947346,0.90829664,2328,0,35
4959,34,1,0,0.9,some_village,0.23987049,0.8663027,600,0,5
4960,11,0,0,0.7,some_village,0.28273916,0.1903128,1588,5,0
4961,59,0,0,0.7,some_village,0.16013527,0.3367465,2389,0,47
4962,19,1,0,0.6,some_village,0.13206035,0.04633391,567,3,0
4963,58,0,1,0.9,some_village,0.91255814,0.48352182,1898,0,39
4964,20,0,0,1.0,some_village,0.62741274,0.57875055,1718,1,0
4965,52,0,1,0.1,some_village,0.09341246,0.0898025,514,0,22
4966,63,1,0,0.7,some_village,0.5339794,0.28944218,257,0,20
4967,65,1,0,0.8,some_village,0.3983848,0.039484262,1929,0,23
4968,68,0,0,0.6,some_village,0.66604286,0.677013,1216,0,31
4969,59,1,0,0.6,some_village,0.97900194,0.8421404,474,0,33
4970,55,0,0,0.8,some_village,0.017668247,0.16735774,2352,0,19
4971,26,1,0,1.0,some_village,4.7254562E-4,0.15501314,226,7,0
4972,7,1,0,1.0,some_village,0.35106462,0.49236584,1181,1,0
4973,8,0,0,0.8,some_village,0.19945717,0.13524795,472,1,0
4974,74,0,0,0.9,some_village,0.16645849,0.229101,2333,0,38
4975,71,0,0,1.0,some_village,0.6641537,0.92259634,1592,0,34
4976,39,0,0,0.8,some_village,0.8374279,0.42672575,2300,0,23
4977,77,0,0,0.7,some_village,0.29271567,0.66746354,1126,0,11
4978,6,0,0,0.8,some_village,0.5920724,0.1640057,601,5,0
4979,27,1,0,0.5,some_village,0.72928095,0.87578064,706,2,0
4980,60,0,0,0.9,some_village,0.010530472,0.20913416,2472,0,3
4981,27,0,0,0.4,some_village,0.43192273,0.0059422255,1942,7,0
4982,69,0,0,0.5,some_village,0.70250595,0.75800586,1899,0,5
4983,10,1,0,0.5,some_village,0.3737054,0.29935747,340,2,0
4984,39,0,0,0.8,some_village,0.41355312,0.4093148,2375,0,34
4985,48,1,0,0.1,some_village,0.421026,0.44328856,2311,0,6
4986,60,0,0,0.3,some_village,0.5626949,0.04998356,1000,0,36
4987,24,0,0,0.8,some_village,0.27369082,0.52009016,905,1,0
4988,26,0,0,0.9,some_village,0.38684106,0.9860892,195,2,0
4989,53,0,0,0.6,some_village,0.33930933,0.32418656,2235,0,34
4990,50,0,0,1.0,some_village,0.63436675,0.6828685,1990,0,12
4991,71,1,1,0.8,some_village,0.96162647,0.11985475,1175,0,32
4992,16,0,0,0.6,some_village,0.34447366,0.7780104,1002,3,0
4993,11,0,0,0.7,some_village,0.23360932,0.4016202,262,8,0
4994,8,1,0,0.9,some_village,0.46490967,0.3089577,785,1,0
4995,16,0,0,0.7,some_village,0.0687139,0.009135604,787,9,0
4996,75,0,1,0.9,some_village,0.55880535,0.80709326,1015,0,40
4997,22,0,0,1.0,some_village,0.21955925,0.13039273,1090,6,0
4998,32,0,1,0.7,some_village,0.024154007,0.55590963,672,0,32
4999,28,0,0,0.6,some_village,0.5243219,0.2662167,2332,6,0
5000,44,0,0,0.8,some_village,0.17394823,0.1665079,1950,0,49
5001,44,0,0,0.7,some_village,0.05415684,0.91271555,525,0,11
5002,27,1,0,0.7,some_village,0.8314183,0.36956352,117,3,0
5003,79,1,1,0.7,some_village,0.60563135,0.44891405,2323,0,12
5004,69,0,0,0.6,some_village,0.0062742233,0.04116708,329,0,46
5005,11,1,0,0.5,some_village,0.95292705,0.1868838,472,8,0
5006,41,1,0,0.5,some_village,0.20775509,0.52357185,2323,0,14
5007,12,1,0,0.6,some_village,0.84355843,0.39180976,1208,10,0
5008,20,0,0,0.7,some_village,0.32561272,0.58210444,186,5,0
5009,42,0,0,0.7,some_village,0.23611677,0.50475794,2088,0,2
5010,34,1,0,0.8,some_village,0.2641853,0.7299873,1940,0,10
5011,62,1,0,0.8,some_village,0.3995173,0.18400341,2181,0,31
5012,62,0,0,0.8,some_village,0.83028084,0.88553625,1165,0,43
5013,34,1,0,0.7,some_village,0.9241281,0.5629167,2270,0,7
5014,33,1,0,0.7,some_village,0.89275926,0.8888315,1780,0,49
5015,24,0,0,0.8,some_village,0.33868772,0.798168,253,1,0
5016,39,0,1,0.6,some_village,0.9768673,0.34189445,1031,0,18
5017,38,0,0,0.8,some_village,0.7029535,0.8214086,2137,0,29
5018,34,0,0,0.7,some_village,0.2576911,0.0946998,1948,0,45
5019,17,0,0,0.6,some_village,0.21743476,0.4034059,2176,2,0
5020,64,0,0,0.3,some_village,0.28565878,0.76045823,1808,0,11
5021,52,0,1,1.0,some_village,0.29529947,0.46733397,2339,0,38
5022,33,1,0,1.0,some_village,0.060969472,0.48270124,838,0,25
5023,79,0,1,0.5,some_village,0.45198977,0.21566576,1102,0,3
5024,30,0,0,0.9,some_village,0.57199657,0.7441827,2021,0,36
5025,19,0,0,0.7,some_village,0.25672305,0.43552542,79,1,0
5026,52,0,0,0.7,some_village,0.14355731,0.030067503,1745,0,35
5027,76,1,0,0.9,some_village,0.22722119,0.06942147,1533,0,48
5028,16,0,0,0.6,some_village,0.36915594,0.50731456,2143,9,0
5029,38,0,0,0.8,some_village,0.44074863,0.619997,2267,0,23
5030,37,0,0,0.7,some_village,0.24982965,0.4390294,945,0,38
5031,58,0,0,0.8,some_village,0.47234195,0.39338535,2216,0,14
5032,36,0,0,0.7,some_village,0.06210202,0.20265222,2325,0,29
5033,61,0,1,0.6,some_village,0.37461,0.055306733,1506,0,2
5034,28,0,0,1.0,some_village,0.7022522,0.20910776,1205,5,0
5035,71,0,1,0.7,some_village,0.13580263,0.7436017,1998,0,16
5036,76,0,0,0.9,some_village,0.08796674,0.6490035,1618,0,27
5037,71,0,0,0.8,some_village,0.9540688,0.80959404,1858,0,35
5038,14,0,0,0.8,some_village,0.079710186,0.07487184,2360,5,0
5039,63,0,0,0.1,some_village,0.79321945,0.70073146,923,0,27
5040,52,0,0,0.8,some_village,0.11814237,0.91014403,843,0,16
5041,16,0,0,0.6,some_village,0.38132954,0.7928002,1660,8,0
5042,64,0,0,0.7,some_village,0.71140695,0.45457923,2223,0,13
5043,46,0,0,0.8,some_village,0.79185385,0.41967857,2391,0,29
5044,79,0,1,0.8,some_village,0.35014504,0.93292165,1926,0,40
5045,36,0,0,0.6,some_village,0.95642424,0.9041241,1472,0,16
